POSIXct,Date,Time,CAC40,DAX,Spread,Price_Ratio
2016/9/12 17:45,2016/9/12,17:45:00,4439.8,10431.77,5991.97,0.425603709
2016/9/13 17:37,2016/9/13,17:37:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:38,2016/9/13,17:38:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:39,2016/9/13,17:39:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:40,2016/9/13,17:40:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:41,2016/9/13,17:41:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:42,2016/9/13,17:42:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:43,2016/9/13,17:43:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:44,2016/9/13,17:44:00,4387.18,10386.6,5999.42,0.422388462
2016/9/13 17:45,2016/9/13,17:45:00,4387.18,10386.6,5999.42,0.422388462
2016/9/14 17:37,2016/9/14,17:37:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:38,2016/9/14,17:38:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:39,2016/9/14,17:39:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:40,2016/9/14,17:40:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:41,2016/9/14,17:41:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:42,2016/9/14,17:42:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:43,2016/9/14,17:43:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:44,2016/9/14,17:44:00,4370.26,10378.4,6008.14,0.421091883
2016/9/14 17:45,2016/9/14,17:45:00,4370.26,10378.4,6008.14,0.421091883
2016/9/15 17:37,2016/9/15,17:37:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:38,2016/9/15,17:38:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:39,2016/9/15,17:39:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:40,2016/9/15,17:40:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:41,2016/9/15,17:41:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:42,2016/9/15,17:42:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:43,2016/9/15,17:43:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:44,2016/9/15,17:44:00,4373.22,10431.2,6057.98,0.419244191
2016/9/15 17:45,2016/9/15,17:45:00,4373.22,10431.2,6057.98,0.419244191
2016/9/16 17:37,2016/9/16,17:37:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:38,2016/9/16,17:38:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:39,2016/9/16,17:39:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:40,2016/9/16,17:40:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:41,2016/9/16,17:41:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:42,2016/9/16,17:42:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:43,2016/9/16,17:43:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:44,2016/9/16,17:44:00,4332.45,10276.17,5943.72,0.421601628
2016/9/16 17:45,2016/9/16,17:45:00,4332.45,10276.17,5943.72,0.421601628
2016/9/19 17:37,2016/9/19,17:37:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:38,2016/9/19,17:38:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:39,2016/9/19,17:39:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:40,2016/9/19,17:40:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:41,2016/9/19,17:41:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:42,2016/9/19,17:42:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:43,2016/9/19,17:43:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:44,2016/9/19,17:44:00,4394.19,10373.87,5979.68,0.42358252
2016/9/19 17:45,2016/9/19,17:45:00,4394.19,10373.87,5979.68,0.42358252
2016/9/20 17:37,2016/9/20,17:37:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:38,2016/9/20,17:38:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:39,2016/9/20,17:39:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:40,2016/9/20,17:40:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:41,2016/9/20,17:41:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:42,2016/9/20,17:42:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:43,2016/9/20,17:43:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:44,2016/9/20,17:44:00,4388.6,10393.86,6005.26,0.422230047
2016/9/20 17:45,2016/9/20,17:45:00,4388.6,10393.86,6005.26,0.422230047
2016/9/21 17:37,2016/9/21,17:37:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:38,2016/9/21,17:38:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:39,2016/9/21,17:39:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:40,2016/9/21,17:40:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:41,2016/9/21,17:41:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:42,2016/9/21,17:42:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:43,2016/9/21,17:43:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:44,2016/9/21,17:44:00,4409.55,10436.49,6026.94,0.422512741
2016/9/21 17:45,2016/9/21,17:45:00,4409.55,10436.49,6026.94,0.422512741
2016/9/22 17:37,2016/9/22,17:37:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:38,2016/9/22,17:38:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:39,2016/9/22,17:39:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:40,2016/9/22,17:40:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:41,2016/9/22,17:41:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:42,2016/9/22,17:42:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:43,2016/9/22,17:43:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:44,2016/9/22,17:44:00,4509.82,10674.18,6164.36,0.422498028
2016/9/22 17:45,2016/9/22,17:45:00,4509.82,10674.18,6164.36,0.422498028
2016/9/23 17:37,2016/9/23,17:37:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:38,2016/9/23,17:38:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:39,2016/9/23,17:39:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:40,2016/9/23,17:40:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:41,2016/9/23,17:41:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:42,2016/9/23,17:42:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:43,2016/9/23,17:43:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:44,2016/9/23,17:44:00,4488.69,10626.97,6138.28,0.422386626
2016/9/23 17:45,2016/9/23,17:45:00,4488.69,10626.97,6138.28,0.422386626
2016/9/26 17:37,2016/9/26,17:37:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:38,2016/9/26,17:38:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:39,2016/9/26,17:39:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:40,2016/9/26,17:40:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:41,2016/9/26,17:41:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:42,2016/9/26,17:42:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:43,2016/9/26,17:43:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:44,2016/9/26,17:44:00,4407.85,10393.71,5985.86,0.424088223
2016/9/26 17:45,2016/9/26,17:45:00,4407.85,10393.71,5985.86,0.424088223
2016/9/27 17:37,2016/9/27,17:37:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:38,2016/9/27,17:38:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:39,2016/9/27,17:39:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:40,2016/9/27,17:40:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:41,2016/9/27,17:41:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:42,2016/9/27,17:42:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:43,2016/9/27,17:43:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:44,2016/9/27,17:44:00,4398.68,10361.48,5962.8,0.424522366
2016/9/27 17:45,2016/9/27,17:45:00,4398.68,10361.48,5962.8,0.424522366
2016/9/28 17:37,2016/9/28,17:37:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:38,2016/9/28,17:38:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:39,2016/9/28,17:39:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:40,2016/9/28,17:40:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:41,2016/9/28,17:41:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:42,2016/9/28,17:42:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:43,2016/9/28,17:43:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:44,2016/9/28,17:44:00,4432.45,10438.34,6005.89,0.424631694
2016/9/28 17:45,2016/9/28,17:45:00,4432.45,10438.34,6005.89,0.424631694
2016/9/29 17:37,2016/9/29,17:37:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:38,2016/9/29,17:38:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:39,2016/9/29,17:39:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:40,2016/9/29,17:40:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:41,2016/9/29,17:41:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:42,2016/9/29,17:42:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:43,2016/9/29,17:43:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:44,2016/9/29,17:44:00,4443.84,10405.54,5961.7,0.427064814
2016/9/29 17:45,2016/9/29,17:45:00,4443.84,10405.54,5961.7,0.427064814
2016/9/30 17:37,2016/9/30,17:37:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:38,2016/9/30,17:38:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:39,2016/9/30,17:39:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:40,2016/9/30,17:40:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:41,2016/9/30,17:41:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:42,2016/9/30,17:42:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:43,2016/9/30,17:43:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:44,2016/9/30,17:44:00,4448.26,10511.02,6062.76,0.423199651
2016/9/30 17:45,2016/9/30,17:45:00,4448.26,10511.02,6062.76,0.423199651
2016/10/4 17:37,2016/10/4,17:37:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:38,2016/10/4,17:38:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:39,2016/10/4,17:39:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:40,2016/10/4,17:40:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:41,2016/10/4,17:41:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:42,2016/10/4,17:42:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:43,2016/10/4,17:43:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:44,2016/10/4,17:44:00,4503.09,10619.61,6116.52,0.424035346
2016/10/4 17:45,2016/10/4,17:45:00,4503.09,10619.61,6116.52,0.424035346
2016/10/5 17:37,2016/10/5,17:37:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:38,2016/10/5,17:38:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:39,2016/10/5,17:39:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:40,2016/10/5,17:40:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:41,2016/10/5,17:41:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:42,2016/10/5,17:42:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:43,2016/10/5,17:43:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:44,2016/10/5,17:44:00,4489.95,10585.78,6095.83,0.424149189
2016/10/5 17:45,2016/10/5,17:45:00,4489.95,10585.78,6095.83,0.424149189
2016/10/6 17:37,2016/10/6,17:37:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:38,2016/10/6,17:38:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:39,2016/10/6,17:39:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:40,2016/10/6,17:40:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:41,2016/10/6,17:41:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:42,2016/10/6,17:42:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:43,2016/10/6,17:43:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:44,2016/10/6,17:44:00,4480.1,10568.8,6088.7,0.423898645
2016/10/6 17:45,2016/10/6,17:45:00,4480.1,10568.8,6088.7,0.423898645
2016/10/7 17:37,2016/10/7,17:37:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:38,2016/10/7,17:38:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:39,2016/10/7,17:39:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:40,2016/10/7,17:40:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:41,2016/10/7,17:41:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:42,2016/10/7,17:42:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:43,2016/10/7,17:43:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:44,2016/10/7,17:44:00,4449.91,10490.86,6040.95,0.424170182
2016/10/7 17:45,2016/10/7,17:45:00,4449.91,10490.86,6040.95,0.424170182
2016/10/10 17:37,2016/10/10,17:37:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:38,2016/10/10,17:38:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:39,2016/10/10,17:39:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:40,2016/10/10,17:40:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:41,2016/10/10,17:41:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:42,2016/10/10,17:42:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:43,2016/10/10,17:43:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:44,2016/10/10,17:44:00,4497.26,10624.08,6126.82,0.423308183
2016/10/10 17:45,2016/10/10,17:45:00,4497.26,10624.08,6126.82,0.423308183
2016/10/11 17:37,2016/10/11,17:37:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:38,2016/10/11,17:38:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:39,2016/10/11,17:39:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:40,2016/10/11,17:40:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:41,2016/10/11,17:41:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:42,2016/10/11,17:42:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:43,2016/10/11,17:43:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:44,2016/10/11,17:44:00,4471.74,10577.16,6105.42,0.422773221
2016/10/11 17:45,2016/10/11,17:45:00,4471.74,10577.16,6105.42,0.422773221
2016/10/12 17:37,2016/10/12,17:37:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:38,2016/10/12,17:38:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:39,2016/10/12,17:39:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:40,2016/10/12,17:40:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:41,2016/10/12,17:41:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:42,2016/10/12,17:42:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:43,2016/10/12,17:43:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:44,2016/10/12,17:44:00,4452.24,10523.07,6070.83,0.423093261
2016/10/12 17:45,2016/10/12,17:45:00,4452.24,10523.07,6070.83,0.423093261
2016/10/13 17:37,2016/10/13,17:37:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:38,2016/10/13,17:38:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:39,2016/10/13,17:39:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:40,2016/10/13,17:40:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:41,2016/10/13,17:41:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:42,2016/10/13,17:42:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:43,2016/10/13,17:43:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:44,2016/10/13,17:44:00,4405.17,10414.07,6008.9,0.423001766
2016/10/13 17:45,2016/10/13,17:45:00,4405.17,10414.07,6008.9,0.423001766
2016/10/14 17:37,2016/10/14,17:37:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:38,2016/10/14,17:38:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:39,2016/10/14,17:39:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:40,2016/10/14,17:40:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:41,2016/10/14,17:41:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:42,2016/10/14,17:42:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:43,2016/10/14,17:43:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:44,2016/10/14,17:44:00,4470.92,10580.38,6109.46,0.422567053
2016/10/14 17:45,2016/10/14,17:45:00,4470.92,10580.38,6109.46,0.422567053
2016/10/17 17:37,2016/10/17,17:37:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:38,2016/10/17,17:38:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:39,2016/10/17,17:39:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:40,2016/10/17,17:40:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:41,2016/10/17,17:41:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:42,2016/10/17,17:42:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:43,2016/10/17,17:43:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:44,2016/10/17,17:44:00,4450.23,10503.57,6053.34,0.423687375
2016/10/17 17:45,2016/10/17,17:45:00,4450.23,10503.57,6053.34,0.423687375
2016/10/18 17:37,2016/10/18,17:37:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:38,2016/10/18,17:38:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:39,2016/10/18,17:39:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:40,2016/10/18,17:40:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:41,2016/10/18,17:41:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:42,2016/10/18,17:42:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:43,2016/10/18,17:43:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:44,2016/10/18,17:44:00,4508.91,10631.55,6122.64,0.424106551
2016/10/18 17:45,2016/10/18,17:45:00,4508.91,10631.55,6122.64,0.424106551
2016/10/19 17:37,2016/10/19,17:37:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:38,2016/10/19,17:38:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:39,2016/10/19,17:39:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:40,2016/10/19,17:40:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:41,2016/10/19,17:41:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:42,2016/10/19,17:42:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:43,2016/10/19,17:43:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:44,2016/10/19,17:44:00,4520.3,10645.68,6125.38,0.424613552
2016/10/19 17:45,2016/10/19,17:45:00,4520.3,10645.68,6125.38,0.424613552
2016/10/20 17:37,2016/10/20,17:37:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:38,2016/10/20,17:38:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:39,2016/10/20,17:39:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:40,2016/10/20,17:40:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:41,2016/10/20,17:41:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:42,2016/10/20,17:42:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:43,2016/10/20,17:43:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:44,2016/10/20,17:44:00,4540.12,10701.39,6161.27,0.424255167
2016/10/20 17:45,2016/10/20,17:45:00,4540.12,10701.39,6161.27,0.424255167
2016/10/21 17:37,2016/10/21,17:37:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:38,2016/10/21,17:38:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:39,2016/10/21,17:39:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:40,2016/10/21,17:40:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:41,2016/10/21,17:41:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:42,2016/10/21,17:42:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:43,2016/10/21,17:43:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:44,2016/10/21,17:44:00,4536.07,10710.73,6174.66,0.423507081
2016/10/21 17:45,2016/10/21,17:45:00,4536.07,10710.73,6174.66,0.423507081
2016/10/24 17:37,2016/10/24,17:37:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:38,2016/10/24,17:38:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:39,2016/10/24,17:39:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:40,2016/10/24,17:40:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:41,2016/10/24,17:41:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:42,2016/10/24,17:42:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:43,2016/10/24,17:43:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:44,2016/10/24,17:44:00,4552.58,10761.17,6208.59,0.423056229
2016/10/24 17:45,2016/10/24,17:45:00,4552.58,10761.17,6208.59,0.423056229
2016/10/25 17:37,2016/10/25,17:37:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:38,2016/10/25,17:38:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:39,2016/10/25,17:39:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:40,2016/10/25,17:40:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:41,2016/10/25,17:41:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:42,2016/10/25,17:42:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:43,2016/10/25,17:43:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:44,2016/10/25,17:44:00,4540.84,10757.31,6216.47,0.422116682
2016/10/25 17:45,2016/10/25,17:45:00,4540.84,10757.31,6216.47,0.422116682
2016/10/26 17:37,2016/10/26,17:37:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:38,2016/10/26,17:38:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:39,2016/10/26,17:39:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:40,2016/10/26,17:40:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:41,2016/10/26,17:41:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:42,2016/10/26,17:42:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:43,2016/10/26,17:43:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:44,2016/10/26,17:44:00,4534.59,10709.68,6175.09,0.42341041
2016/10/26 17:45,2016/10/26,17:45:00,4534.59,10709.68,6175.09,0.42341041
2016/10/27 17:37,2016/10/27,17:37:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:38,2016/10/27,17:38:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:39,2016/10/27,17:39:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:40,2016/10/27,17:40:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:41,2016/10/27,17:41:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:42,2016/10/27,17:42:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:43,2016/10/27,17:43:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:44,2016/10/27,17:44:00,4533.57,10717.08,6183.51,0.423022876
2016/10/27 17:45,2016/10/27,17:45:00,4533.57,10717.08,6183.51,0.423022876
2016/10/28 17:37,2016/10/28,17:37:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:38,2016/10/28,17:38:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:39,2016/10/28,17:39:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:40,2016/10/28,17:40:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:41,2016/10/28,17:41:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:42,2016/10/28,17:42:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:43,2016/10/28,17:43:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:44,2016/10/28,17:44:00,4548.58,10696.19,6147.61,0.425252356
2016/10/28 17:45,2016/10/28,17:45:00,4548.58,10696.19,6147.61,0.425252356
2016/10/31 17:37,2016/10/31,17:37:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:38,2016/10/31,17:38:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:39,2016/10/31,17:39:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:40,2016/10/31,17:40:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:41,2016/10/31,17:41:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:42,2016/10/31,17:42:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:43,2016/10/31,17:43:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:44,2016/10/31,17:44:00,4509.26,10665.01,6155.75,0.422808792
2016/10/31 17:45,2016/10/31,17:45:00,4509.26,10665.01,6155.75,0.422808792
2016/11/1 17:37,2016/11/1,17:37:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:38,2016/11/1,17:38:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:39,2016/11/1,17:39:00,4470.28,10526.16,6055.88,0.424682885
