Date,Time,Open,High,Low,Close,Tick.Count,POSIXct
2016/5/19,17:40:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:40
2016/5/19,17:41:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:41
2016/5/19,17:42:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:42
2016/5/19,17:43:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:43
2016/5/19,17:44:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:44
2016/5/19,17:45:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:45
2016/5/19,17:46:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:46
2016/5/19,17:47:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:47
2016/5/19,17:48:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:48
2016/5/19,17:49:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:49
2016/5/19,17:50:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:50
2016/5/19,17:51:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:51
2016/5/19,17:52:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:52
2016/5/19,17:53:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:53
2016/5/19,17:54:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:54
2016/5/19,17:55:00,4282.54,4282.54,4282.54,4282.54,4,2016/5/19 17:55
2016/5/20,17:31:00,4347.45,4347.45,4347.45,4347.45,4,2016/5/20 17:31
2016/5/20,17:32:00,4347.45,4347.45,4347.45,4347.45,4,2016/5/20 17:32
2016/5/20,17:33:00,4347.45,4347.45,4347.45,4347.45,4,2016/5/20 17:33
2016/5/20,17:34:00,4347.45,4347.45,4347.45,4347.45,4,2016/5/20 17:34
